OID_,Join_Count,New119Fips,GEOID,NAMELSAD,lat,lon,GEOID_1,STATEFP,CD119FP,GEOIDFQ
278,1,806,806,Congressional District 6,39.573642999999997,-104.882197000000005,0806,08,06,5001900US0806
279,1,612,612,Congressional District 12,37.856512000000002,-122.229794999999996,0612,06,12,5001900US0612
280,1,612,612,Congressional District 12,37.808971999999997,-122.232534999999999,0612,06,12,5001900US0612
281,1,612,612,Congressional District 12,37.780422999999999,-122.266221000000002,0612,06,12,5001900US0612
282,1,612,612,Congressional District 12,37.851317999999999,-122.209562000000005,0612,06,12,5001900US0612
283,1,612,612,Congressional District 12,37.876600000000003,-122.255476999999999,0612,06,12,5001900US0612
284,1,612,612,Congressional District 12,37.884895999999998,-122.303377999999995,0612,06,12,5001900US0612
285,1,612,612,Congressional District 12,37.858696999999999,-122.290409999999994,0612,06,12,5001900US0612
286,1,612,612,Congressional District 12,37.841453000000001,-122.291253999999995,0612,06,12,5001900US0612
287,1,612,612,Congressional District 12,37.802819000000000,-122.272800000000004,0612,06,12,5001900US0612
288,1,612,612,Congressional District 12,37.877398999999997,-122.268613999999999,0612,06,12,5001900US0612
289,1,612,612,Congressional District 12,37.819277999999997,-122.264813000000004,0612,06,12,5001900US0612
290,1,612,612,Congressional District 12,37.875627000000001,-122.303047000000007,0612,06,12,5001900US0612
291,1,612,612,Congressional District 12,37.846417000000002,-122.283980000000000,0612,06,12,5001900US0612
292,1,612,612,Congressional District 12,37.845638000000001,-122.296995999999993,0612,06,12,5001900US0612
293,1,612,612,Congressional District 12,37.823943999999997,-122.238256000000007,0612,06,12,5001900US0612
294,1,612,612,Congressional District 12,37.847627000000003,-122.261657000000000,0612,06,12,5001900US0612
295,1,612,612,Congressional District 12,37.843077999999998,-122.290717999999998,0612,06,12,5001900US0612
296,1,612,612,Congressional District 12,37.870016999999997,-122.268624000000003,0612,06,12,5001900US0612
297,1,612,612,Congressional District 12,37.862268000000000,-122.299920999999998,0612,06,12,5001900US0612
298,1,612,612,Congressional District 12,37.862996000000003,-122.298503999999994,0612,06,12,5001900US0612
299,1,612,612,Congressional District 12,37.849072000000000,-122.292371000000003,0612,06,12,5001900US0612
300,1,612,612,Congressional District 12,37.836858999999997,-122.267058000000006,0612,06,12,5001900US0612
301,1,612,612,Congressional District 12,37.854916000000003,-122.270786999999999,0612,06,12,5001900US0612
302,1,612,612,Congressional District 12,37.864984000000000,-122.254765000000006,0612,06,12,5001900US0612
303,1,612,612,Congressional District 12,37.876074000000003,-122.300995000000000,0612,06,12,5001900US0612
304,1,615,615,Congressional District 15,37.513990000000000,-122.340262999999993,0615,06,15,5001900US0615
305,1,615,615,Congressional District 15,37.586812999999999,-122.384011000000001,0615,06,15,5001900US0615
306,1,615,615,Congressional District 15,37.590389999999999,-122.341667000000001,0615,06,15,5001900US0615
307,1,615,615,Congressional District 15,37.658228999999999,-122.402169000000001,0615,06,15,5001900US0615
308,1,615,615,Congressional District 15,37.489725999999997,-122.227856000000003,0615,06,15,5001900US0615
309,1,615,615,Congressional District 15,37.615405000000003,-122.408355999999998,0615,06,15,5001900US0615
310,1,615,615,Congressional District 15,37.665483000000002,-122.382127999999994,0615,06,15,5001900US0615
311,1,615,615,Congressional District 15,37.599642000000003,-122.369129999999998,0615,06,15,5001900US0615
312,1,615,615,Congressional District 15,37.576543000000001,-122.308886000000001,0615,06,15,5001900US0615
313,1,615,615,Congressional District 15,37.477879999999999,-122.142619999999994,0615,06,15,5001900US0615
314,1,615,615,Congressional District 15,37.662295000000000,-122.396837000000005,0615,06,15,5001900US0615
315,1,615,615,Congressional District 15,37.476075999999999,-122.141330999999994,0615,06,15,5001900US0615
316,1,615,615,Congressional District 15,37.664293000000001,-122.384512000000001,0615,06,15,5001900US0615
317,1,615,615,Congressional District 15,37.462927000000001,-122.253736000000004,0615,06,15,5001900US0615
318,1,615,615,Congressional District 15,37.480303999999997,-122.184499000000002,0615,06,15,5001900US0615
319,1,615,615,Congressional District 15,37.600566999999998,-122.373537999999996,0615,06,15,5001900US0615
320,1,615,615,Congressional District 15,37.652366000000001,-122.430543000000000,0615,06,15,5001900US0615
321,1,615,615,Congressional District 15,37.494512000000000,-122.269774999999996,0615,06,15,5001900US0615
322,1,615,615,Congressional District 15,37.564774999999997,-122.349135000000004,0615,06,15,5001900US0615
323,1,615,615,Congressional District 15,37.524312000000002,-122.258207999999996,0615,06,15,5001900US0615
324,1,615,615,Congressional District 15,37.705942999999998,-122.437077000000002,0615,06,15,5001900US0615
325,1,615,615,Congressional District 15,37.546976000000001,-122.333592999999993,0615,06,15,5001900US0615
326,1,615,615,Congressional District 15,37.455176000000002,-122.231196999999995,0615,06,15,5001900US0615
327,1,615,615,Congressional District 15,37.655884999999998,-122.377634000000000,0615,06,15,5001900US0615
328,1,615,615,Congressional District 15,37.567472000000002,-122.324417999999994,0615,06,15,5001900US0615
329,1,615,615,Congressional District 15,37.503534000000002,-122.265674000000004,0615,06,15,5001900US0615
330,1,615,615,Congressional District 15,37.476880000000001,-122.197502999999998,0615,06,15,5001900US0615
331,1,615,615,Congressional District 15,37.670994999999998,-122.423328999999995,0615,06,15,5001900US0615
332,1,615,615,Congressional District 15,37.479202999999998,-122.180088999999995,0615,06,15,5001900US0615
333,1,615,615,Congressional District 15,37.573712999999998,-122.339707000000004,0615,06,15,5001900US0615
334,1,615,615,Congressional District 15,37.513829999999999,-122.327423999999993,0615,06,15,5001900US0615
335,1,615,615,Congressional District 15,37.516331999999998,-122.304376000000005,0615,06,15,5001900US0615
336,1,615,615,Congressional District 15,37.662315999999997,-122.396601000000004,0615,06,15,5001900US0615
337,1,615,615,Congressional District 15,37.503605000000000,-122.249345000000005,0615,06,15,5001900US0615
338,1,615,615,Congressional District 15,37.514449999999997,-122.296118000000007,0615,06,15,5001900US0615
339,1,615,615,Congressional District 15,37.474572999999999,-122.147919000000002,0615,06,15,5001900US0615
340,1,615,615,Congressional District 15,37.686777999999997,-122.492298000000005,0615,06,15,5001900US0615
341,1,615,615,Congressional District 15,37.701166000000001,-122.493651000000000,0615,06,15,5001900US0615
342,1,615,615,Congressional District 15,37.563963000000001,-122.253698000000000,0615,06,15,5001900US0615
343,1,615,615,Congressional District 15,37.479872000000000,-122.180183000000000,0615,06,15,5001900US0615
344,1,615,615,Congressional District 15,37.665184000000004,-122.384454000000005,0615,06,15,5001900US0615
345,1,615,615,Congressional District 15,37.665470999999997,-122.382169000000005,0615,06,15,5001900US0615
346,1,615,615,Congressional District 15,37.653047999999998,-122.400931000000000,0615,06,15,5001900US0615
347,1,615,615,Congressional District 15,37.665343000000000,-122.383770999999996,0615,06,15,5001900US0615
348,1,615,615,Congressional District 15,37.651060999999999,-122.392572000000001,0615,06,15,5001900US0615
349,1,615,615,Congressional District 15,37.486584999999998,-122.188135000000003,0615,06,15,5001900US0615
350,1,805,805,Congressional District 5,38.856667999999999,-104.824123000000000,0805,08,05,5001900US0805
351,1,805,805,Congressional District 5,38.842469000000001,-104.821202999999997,0805,08,05,5001900US0805
352,1,805,805,Congressional District 5,38.906826000000002,-104.823869000000002,0805,08,05,5001900US0805
353,1,650,650,Congressional District 50,32.953442000000003,-117.230733000000001,0650,06,50,5001900US0650
354,1,650,650,Congressional District 50,32.849386000000003,-117.272434000000004,0650,06,50,5001900US0650
355,1,650,650,Congressional District 50,32.894159999999999,-117.238372999999996,0650,06,50,5001900US0650
356,1,650,650,Congressional District 50,32.877057999999998,-117.230577999999994,0650,06,50,5001900US0650
357,1,650,650,Congressional District 50,33.123643999999999,-117.031597000000005,0650,06,50,5001900US0650
358,1,650,650,Congressional District 50,32.870550999999999,-117.222587000000004,0650,06,50,5001900US0650
359,1,650,650,Congressional District 50,32.866413000000001,-117.238000999999997,0650,06,50,5001900US0650
360,1,650,650,Congressional District 50,32.718085000000002,-117.168038999999993,0650,06,50,5001900US0650
361,1,650,650,Congressional District 50,32.740029000000000,-117.130447000000004,0650,06,50,5001900US0650
362,1,650,650,Congressional District 50,32.900489999999998,-117.236754000000005,0650,06,50,5001900US0650
363,1,650,650,Congressional District 50,32.843245000000003,-117.279345000000006,0650,06,50,5001900US0650
364,1,650,650,Congressional District 50,33.006678999999998,-117.108497999999997,0650,06,50,5001900US0650
365,1,650,650,Congressional District 50,32.823577999999998,-117.267970000000005,0650,06,50,5001900US0650
366,1,650,650,Congressional District 50,32.865309000000003,-117.223224000000002,0650,06,50,5001900US0650
367,1,650,650,Congressional District 50,32.718772999999999,-117.128659999999996,0650,06,50,5001900US0650
368,1,650,650,Congressional District 50,32.857702000000003,-117.220785000000006,0650,06,50,5001900US0650
369,1,650,650,Congressional District 50,32.926380999999999,-117.237430000000003,0650,06,50,5001900US0650
370,1,650,650,Congressional District 50,33.030498999999999,-117.111002999999997,0650,06,50,5001900US0650
371,1,650,650,Congressional District 50,32.838774999999998,-117.253242999999998,0650,06,50,5001900US0650
372,1,650,650,Congressional District 50,32.961869999999998,-117.232664999999997,0650,06,50,5001900US0650
373,1,650,650,Congressional District 50,32.874313000000001,-117.215642000000003,0650,06,50,5001900US0650
374,1,650,650,Congressional District 50,32.875760999999997,-117.239541000000003,0650,06,50,5001900US0650
375,1,650,650,Congressional District 50,32.871751000000003,-117.231953000000004,0650,06,50,5001900US0650
376,1,650,650,Congressional District 50,32.759760000000000,-117.143995000000004,0650,06,50,5001900US0650
377,1,650,650,Congressional District 50,32.951537999999999,-117.222721000000007,0650,06,50,5001900US0650
378,1,650,650,Congressional District 50,32.965811000000002,-117.165176000000002,0650,06,50,5001900US0650
379,1,650,650,Congressional District 50,32.987088999999997,-117.213887000000000,0650,06,50,5001900US0650
380,1,650,650,Congressional District 50,32.919904000000002,-117.226633000000007,0650,06,50,5001900US0650
381,1,650,650,Congressional District 50,32.933844999999998,-117.208912999999995,0650,06,50,5001900US0650
382,1,650,650,Congressional District 50,32.862771000000002,-117.233808999999994,0650,06,50,5001900US0650
383,1,650,650,Congressional District 50,32.861790999999997,-117.223399000000001,0650,06,50,5001900US0650
384,1,650,650,Congressional District 50,32.904387000000000,-117.243150999999997,0650,06,50,5001900US0650
385,1,650,650,Congressional District 50,32.854723000000000,-117.209215000000000,0650,06,50,5001900US0650
386,1,650,650,Congressional District 50,32.854055000000002,-117.237729000000002,0650,06,50,5001900US0650
387,1,650,650,Congressional District 50,32.938327000000001,-117.234423000000007,0650,06,50,5001900US0650
388,1,650,650,Congressional District 50,32.873646999999998,-117.205156000000002,0650,06,50,5001900US0650
389,1,650,650,Congressional District 50,32.878191000000001,-117.202690000000004,0650,06,50,5001900US0650
390,1,650,650,Congressional District 50,32.960349999999998,-117.137369000000007,0650,06,50,5001900US0650
391,1,650,650,Congressional District 50,32.803918000000003,-117.215012999999999,0650,06,50,5001900US0650
392,1,650,650,Congressional District 50,32.841237000000000,-117.267993000000004,0650,06,50,5001900US0650
393,1,650,650,Congressional District 50,33.006323999999999,-117.090374999999995,0650,06,50,5001900US0650
394,1,650,650,Congressional District 50,32.960751999999999,-117.228864999999999,0650,06,50,5001900US0650
395,1,650,650,Congressional District 50,32.867721000000003,-117.214924999999994,0650,06,50,5001900US0650
396,1,650,650,Congressional District 50,32.871864000000002,-117.216081000000003,0650,06,50,5001900US0650
397,1,650,650,Congressional District 50,32.882933999999999,-117.247962000000001,0650,06,50,5001900US0650
398,1,650,650,Congressional District 50,32.842272000000001,-117.221607000000006,0650,06,50,5001900US0650
399,1,650,650,Congressional District 50,32.718080999999998,-117.157899000000000,0650,06,50,5001900US0650
400,1,647,647,Congressional District 47,33.684469999999997,-117.808977999999996,0647,06,47,5001900US0647
401,1,647,647,Congressional District 47,33.657966000000002,-117.864936000000000,0647,06,47,5001900US0647
402,1,647,647,Congressional District 47,33.591330999999997,-117.860671999999994,0647,06,47,5001900US0647
403,1,647,647,Congressional District 47,33.648519999999998,-117.821359999999999,0647,06,47,5001900US0647
404,1,647,647,Congressional District 47,33.635637000000003,-117.840818999999996,0647,06,47,5001900US0647
405,1,647,647,Congressional District 47,33.640512999999999,-117.856106999999994,0647,06,47,5001900US0647
406,1,647,647,Congressional District 47,33.595542999999999,-117.873867000000004,0647,06,47,5001900US0647
407,1,647,647,Congressional District 47,33.637745000000002,-117.833060000000003,0647,06,47,5001900US0647
408,1,647,647,Congressional District 47,33.685884000000001,-117.738418999999993,0647,06,47,5001900US0647
409,1,647,647,Congressional District 47,33.610650000000000,-117.836078999999998,0647,06,47,5001900US0647
410,1,647,647,Congressional District 47,33.641703999999997,-117.838210000000004,0647,06,47,5001900US0647
411,1,647,647,Congressional District 47,33.661251999999998,-117.708078000000000,0647,06,47,5001900US0647
412,1,647,647,Congressional District 47,33.650728000000001,-117.829507000000007,0647,06,47,5001900US0647
413,1,647,647,Congressional District 47,33.648513000000001,-117.838683000000003,0647,06,47,5001900US0647
414,1,647,647,Congressional District 47,33.636155000000002,-117.718762999999996,0647,06,47,5001900US0647
415,1,647,647,Congressional District 47,33.638030999999998,-117.832267999999999,0647,06,47,5001900US0647
416,1,647,647,Congressional District 47,33.639234999999999,-117.831489000000005,0647,06,47,5001900US0647
417,1,647,647,Congressional District 47,33.638137999999998,-117.849052999999998,0647,06,47,5001900US0647
418,1,647,647,Congressional District 47,33.620984999999997,-117.932109999999994,0647,06,47,5001900US0647
419,1,647,647,Congressional District 47,33.595368000000001,-117.812262000000004,0647,06,47,5001900US0647
420,1,647,647,Congressional District 47,33.715359999999997,-118.039767999999995,0647,06,47,5001900US0647
421,1,647,647,Congressional District 47,33.608170999999999,-117.830864000000005,0647,06,47,5001900US0647
422,1,647,647,Congressional District 47,33.641865000000003,-117.850992000000005,0647,06,47,5001900US0647
423,1,647,647,Congressional District 47,33.663634000000002,-117.757838000000007,0647,06,47,5001900US0647
424,1,647,647,Congressional District 47,33.662498999999997,-117.754362000000000,0647,06,47,5001900US0647
425,1,636,636,Congressional District 36,33.981656000000001,-118.395538000000002,0636,06,36,5001900US0636
426,1,636,636,Congressional District 36,33.810217999999999,-118.330034999999995,0636,06,36,5001900US0636
427,1,636,636,Congressional District 36,34.070199000000002,-118.451020000000000,0636,06,36,5001900US0636
428,1,636,636,Congressional District 36,34.060735999999999,-118.444180000000003,0636,06,36,5001900US0636
429,1,636,636,Congressional District 36,33.745795999999999,-118.331052999999997,0636,06,36,5001900US0636
430,1,636,636,Congressional District 36,34.020550000000000,-118.423469999999995,0636,06,36,5001900US0636
