"FIPS","state_name","state","name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"12021","Florida","FL","Collier County",390904.849675485,1255628.65535103,4.37813431636543
"12023","Florida","FL","Columbia County",1519682.29429737,4881383.89005268,17.0204416961306
"12027","Florida","FL","DeSoto County",26444.8626577722,84943.7589927236,0.296182461767049
"12029","Florida","FL","Dixie County",350254.014989919,1125053.77776251,3.92284496788709
"12031","Florida","FL","Duval County",8996763.46401417,28898577.2885893,100.763750796959
"12033","Florida","FL","Escambia County",314346.775598842,1009715.84130198,3.52068388670703
"12035","Florida","FL","Flagler County",548289.628175307,1761165.5857946,6.14084383556344
"12037","Florida","FL","Franklin County",37922.8132550507,121812.177705386,0.424735508456568
"12039","Florida","FL","Gadsden County",591579.120071718,1900216.11572751,6.62568614480324
"12041","Florida","FL","Gilchrist County",786949.296256958,2527766.25183561,8.81383211807792
"12043","Florida","FL","Glades County",15510.04501633,49819.9420765838,0.173712504182896
"12045","Florida","FL","Gulf County",41894.2012685999,134568.705529151,0.469215054208319
"12047","Florida","FL","Hamilton County",47304.1004113228,151945.886681549,0.529805924606815
"12049","Florida","FL","Hardee County",25738.2903647675,82674.1723684842,0.288268852085397
"12051","Florida","FL","Hendry County",25105.5578809194,80641.7671973774,0.281182248266297
"12053","Florida","FL","Hernando County",421618.760825593,1354285.05981876,4.72213012124665
"12055","Florida","FL","Highlands County",84253.4069388479,270631.055488804,0.943638157715097
"12057","Florida","FL","Hillsborough County",23375969.6845324,75086142.8475049,261.810860466763
"12059","Florida","FL","Holmes County",22194.0987688746,71289.8456415279,0.248573906211396
"12061","Florida","FL","Indian River County",221101.907509859,710203.240130235,2.47634136411042
"12063","Florida","FL","Jackson County",60121.2469407332,193115.947568543,0.673357965736212
"12065","Florida","FL","Jefferson County",124254.988289474,399120.461145699,1.3916558688421
"12067","Florida","FL","Lafayette County",55779.0958491283,179168.488638297,0.624725873510237
"12069","Florida","FL","Lake County",406371.373612072,1305308.80301247,4.5513593844552
"12071","Florida","FL","Lee County",801011.116762828,2572934.34015232,8.97132450774367
"12073","Florida","FL","Leon County",8849339.18898134,28425034.5725569,99.112598916591
"12075","Florida","FL","Levy County",1673261.43028479,5374696.68514832,18.7405280191896
"12077","Florida","FL","Liberty County",24440.2886390404,78504.8504404725,0.273731232757252
"12079","Florida","FL","Madison County",58593.6367171484,188209.098312176,0.656248731232063
"12081","Florida","FL","Manatee County",905822.051336005,2909598.39779565,10.1452069749633
"12083","Florida","FL","Marion County",2625714.01860031,8434077.4110335,29.4079970083234
"12085","Florida","FL","Martin County",670480.867269886,2153657.06132214,7.50938571342272
"12086","Florida","FL","Miami-Dade County",40860059.4183228,131246930.058769,457.632665485216
"12087","Florida","FL","Monroe County",186498.104210591,599052.081369322,2.08877876715862
"12089","Florida","FL","Nassau County",333995.065839471,1072828.27460965,3.74074473740208
"12091","Florida","FL","Okaloosa County",206759.775604985,664134.761282931,2.31570948677583
"12093","Florida","FL","Okeechobee County",56557.9378149789,181670.213268021,0.633448903527764
"12095","Florida","FL","Orange County",3705494.33968278,11902448.5856578,41.5015366044471
"12097","Florida","FL","Osceola County",452254.046814982,1452688.91176658,5.0652453243278
"12099","Florida","FL","Palm Beach County",6535542.26801434,20992868.614419,73.1980734017606
"12101","Florida","FL","Pasco County",4956871.24568418,15922006.5500173,55.5169579516628
"12103","Florida","FL","Pinellas County",3493559.00949026,11221689.3832792,39.1278609062909
"12105","Florida","FL","Polk County",1040637.9528901,3342641.65455963,11.6551450723691
"12107","Florida","FL","Putnam County",472072.408894559,1516347.63421501,5.28721097961906
"12109","Florida","FL","St. Johns County",1739486.70811883,5587419.44012575,19.4822511309309
"12111","Florida","FL","St. Lucie County",641218.181032732,2059662.14823161,7.18164362756659
"12113","Florida","FL","Santa Rosa County",123008.419445826,395116.347197636,1.37769429779326
"12115","Florida","FL","Sarasota County",658345.431316406,2114676.72853523,7.37346883074374
"12117","Florida","FL","Seminole County",1728408.3691091,5551834.61705216,19.3581737340219
"12119","Florida","FL","Sumter County",143785.507908639,461854.60247978,1.61039768857676
"12121","Florida","FL","Suwannee County",400479.674965638,1286384.02974527,4.48537235961514
"12123","Florida","FL","Taylor County",25779.388216114,82806.1831119344,0.288729148020477
"12125","Florida","FL","Union County",635150.192180515,2040171.11175682,7.11368215242177
"12127","Florida","FL","Volusia County",672726.025693372,2160868.7530028,7.53453148776577
"12129","Florida","FL","Wakulla County",395358.629132332,1269934.67666357,4.42801664628212
"12131","Florida","FL","Walton County",60649.1310986443,194811.568576901,0.679270268304816
"12133","Florida","FL","Washington County",23847.0025470981,76599.1513464796,0.267086428527498
"13001","Georgia","GA","Appling County",13936.3597138954,40932.5340721842,0.164449044623966
"13003","Georgia","GA","Atkinson County",4992.36374056717,14663.0901545799,0.0589098921386927
"13005","Georgia","GA","Bacon County",2839.79133461736,8340.76171600397,0.0335095377484849
"13007","Georgia","GA","Baker County",5523.99335010031,16224.5414627217,0.0651831215311837
"13009","Georgia","GA","Baldwin County",137492.537060959,403829.843191217,1.62241193731932
"13011","Georgia","GA","Banks County",33476.129017853,98322.8633415561,0.395018322410666
"13013","Georgia","GA","Barrow County",832617.266357271,2445483.27711985,9.82488374301579
"13015","Georgia","GA","Bartow County",533725.899818563,1567608.33015439,6.29796561785905
"13017","Georgia","GA","Ben Hill County",6898.89208265719,20262.76165591,0.0814069265753549
"13019","Georgia","GA","Berrien County",56336.0448902297,165464.807474956,0.664765329704711
"13021","Georgia","GA","Bibb County",546074.035596787,1603876.08578402,6.44367362004209
"13023","Georgia","GA","Bleckley County",15090.5453307874,44322.4969505069,0.178068434903291
"13025","Georgia","GA","Brantley County",14947.448287146,43902.2060901441,0.176379889788323
"13027","Georgia","GA","Brooks County",23481.0089739852,68966.1589976472,0.277075905893026
"13029","Georgia","GA","Bryan County",42420.6585713788,124593.874439548,0.50056377114227
"13031","Georgia","GA","Bulloch County",91164.7723198937,267760.392654499,1.07574431337475
"13033","Georgia","GA","Burke County",310704.415735791,912571.097802736,3.66631210568233
"13035","Georgia","GA","Butts County",51915.3355002091,152480.725444565,0.612600958902467
"13037","Georgia","GA","Calhoun County",8059.24667438942,23670.8434532346,0.0950991107577952
"13039","Georgia","GA","Camden County",111792.397746727,328345.868198034,1.31915029341138
"13043","Georgia","GA","Candler County",8508.61294559164,24990.6788036766,0.100401632757981
"13045","Georgia","GA","Carroll County",675624.172137243,1984378.2747962,7.97236523121946
"13047","Georgia","GA","Catoosa County",49083.8184868395,144164.266268346,0.579189058144706
"13049","Georgia","GA","Charlton County",9983.70073833623,29323.1646590596,0.117807668712367
"13051","Georgia","GA","Chatham County",566902.186029202,1665050.52406903,6.68944579514459
"13053","Georgia","GA","Chattahoochee County",13740.7393840319,40357.9768720449,0.162140724731576
"13055","Georgia","GA","Chattooga County",81277.1023588319,238719.280349387,0.959069807834217
"13057","Georgia","GA","Cherokee County",1679833.25910626,4933844.52795069,19.8220324574539
"13059","Georgia","GA","Clarke County",4542314.49869875,13341248.8484479,53.5993110846452
"13061","Georgia","GA","Clay County",5965.4447686432,17521.1300699104,0.0703922482699897
"13063","Georgia","GA","Clayton County",4171392.7401919,12251813.1686945,49.2224343342644
"13065","Georgia","GA","Clinch County",3721.62640835451,10930.8027986694,0.0439151916185832
"13067","Georgia","GA","Cobb County",10827276.8469504,31800835.192628,127.761866794014
"13069","Georgia","GA","Coffee County",16838.4640153942,49456.3154355263,0.198693875381652
"13071","Georgia","GA","Colquitt County",75848.742159409,222775.623370052,0.895015157481026
"13073","Georgia","GA","Columbia County",3249244.47132027,9543368.0503069,38.3410847615792
"13075","Georgia","GA","Cook County",22317.2337962798,65548.0305845084,0.263343358796102
"13077","Georgia","GA","Coweta County",1055971.61263916,3101498.16027749,12.4604650291421
"13079","Georgia","GA","Crawford County",28342.4841342432,83244.8158150318,0.33444131278407
"13081","Georgia","GA","Crisp County",24531.1344984676,72050.4865906044,0.289467387081918
"13083","Georgia","GA","Dade County",53982.5332290261,158552.299600647,0.636993892102508
"13085","Georgia","GA","Dawson County",198152.510148576,581994.476294866,2.33819961975319
"13087","Georgia","GA","Decatur County",59279.2498969319,174109.305872779,0.699495148783797
"13089","Georgia","GA","DeKalb County",43616517.4618065,128106236.044936,514.674906049317
"13091","Georgia","GA","Dodge County",22842.067282138,67089.5209724677,0.269536393929228
"13093","Georgia","GA","Dooly County",5458.93958495447,16033.4718065832,0.0644154871024628
"13095","Georgia","GA","Dougherty County",94343.0637025795,277095.364123655,1.11324815169044
"13097","Georgia","GA","Douglas County",1312716.03467766,3855583.15942226,15.4900492091964
"13099","Georgia","GA","Early County",11077.6641589746,32536.2487002497,0.1307164370759
"13101","Georgia","GA","Echols County",36902.4590948089,108386.350184373,0.435449017318744
"13103","Georgia","GA","Effingham County",84240.4807355161,247423.030027393,0.99403767267909
"13105","Georgia","GA","Elbert County",81894.8255203529,240533.59735004,0.966358941140165
"13107","Georgia","GA","Emanuel County",43554.8523798396,127925.119302795,0.513947258082108
"13109","Georgia","GA","Evans County",4778.45937704458,14034.8308510153,0.056385820649126
"13111","Georgia","GA","Fannin County",41142.6119240433,120840.11886694,0.485482820703711
"13113","Georgia","GA","Fayette County",1427506.6250256,4192735.03028696,16.8445781753021
"13115","Georgia","GA","Floyd County",418363.021934805,1228775.59143469,4.9366836588307
"13117","Georgia","GA","Forsyth County",1619699.91764947,4757226.6665733,19.1124590282638
"13119","Georgia","GA","Franklin County",126171.140897455,370577.7283118,1.48881946258997
"13121","Georgia","GA","Fulton County",29138687.3882915,85583347.3608431,343.83651118184
"13123","Georgia","GA","Gilmer County",55178.6414508991,162065.393518352,0.651107969120609
"13125","Georgia","GA","Glascock County",19884.9031045871,58404.0230419029,0.234641856634128
"13127","Georgia","GA","Glynn County",170110.058835224,499630.887996633,2.00729869425564
"13129","Georgia","GA","Gordon County",87905.9624865881,258188.930143844,1.03729035734174
"13131","Georgia","GA","Grady County",58497.8468848458,171814.244172812,0.69027459324118
"13133","Georgia","GA","Greene County",74043.7883813862,217474.286899527,0.873716702900357
"13135","Georgia","GA","Gwinnett County",16173005.8418063,47501795.7529695,190.841468933314
"13137","Georgia","GA","Habersham County",80973.3278088958,237827.06298626,0.95548526814497
"13139","Georgia","GA","Hall County",575141.625305671,1689250.61188561,6.78667117860692
"13141","Georgia","GA","Hancock County",17862.613614287,52464.349040593,0.210778840648587
"13143","Georgia","GA","Haralson County",47697.6234571143,140092.867678631,0.562831956793949
"13145","Georgia","GA","Harris County",50253.7944410284,147600.607005212,0.592994774404136
"13147","Georgia","GA","Hart County",139920.411319099,410960.76172622,1.65106085356537
"13149","Georgia","GA","Heard County",49802.6237843761,146275.471987537,0.587670960655638
"13151","Georgia","GA","Henry County",3343573.70753056,9820422.80165137,39.4541697488606
"13153","Georgia","GA","Houston County",203846.27521064,598717.654885728,2.40538604748555
"13155","Georgia","GA","Irwin County",3144.5991022476,9236.01374667245,0.0371062694065217
"13157","Georgia","GA","Jackson County",747403.706164398,2195202.21179049,8.8193637327399
"13159","Georgia","GA","Jasper County",32242.9761779351,94700.9655380842,0.380467118899634
"13161","Georgia","GA","Jeff Davis County",8631.41953656454,25351.3744998615,0.101850750531462
"13163","Georgia","GA","Jefferson County",146005.67054153,428833.799275033,1.72286691239005
"13165","Georgia","GA","Jenkins County",65847.7737809362,193401.741860772,0.777003730615047
"13167","Georgia","GA","Johnson County",13580.866824138,39888.4145803557,0.160254228524829
"13169","Georgia","GA","Jones County",83506.683412825,245267.791175229,0.985378864271335
"13171","Georgia","GA","Lamar County",50634.3301095748,148718.279735984,0.597485095292982
"13173","Georgia","GA","Lanier County",46905.550917476,137766.468469513,0.553485500826217
"13175","Georgia","GA","Laurens County",113627.550645926,333735.90261995,1.34080509762192
"13177","Georgia","GA","Lee County",18527.5540664422,54417.3481215997,0.218625137984019
"13179","Georgia","GA","Liberty County",102056.118181241,299749.40518817,1.20426219453865
"13181","Georgia","GA","Lincoln County",73920.374166889,217111.806550023,0.87226041516929
"13183","Georgia","GA","Long County",20384.503639811,59871.4016364827,0.24053714294977
"13185","Georgia","GA","Lowndes County",131781.560685721,387056.113188266,1.55502241609151
"13187","Georgia","GA","Lumpkin County",29473.446227256,86566.5687947886,0.347786665481621
