"GEOID","rep_name","pol_party","state_name","state","org_name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"0628","Judy Chu","Democrat","California","CA","University of California Los Angeles",3511353.69395714,9421977.28642833,30.8999125068228
"0628","Judy Chu","Democrat","California","CA","University of Southern California",1862402.75446585,4997365.11333426,16.3891442392995
"0628","Judy Chu","Democrat","California","CA","Cedars-Sinai Medical Center",764416.427770023,2051150.31055307,6.7268645643762
"0629","Luz M. Rivas","Democrat","California","CA","University of California Los Angeles",7767922.74022893,20843582.8458756,68.3577201140146
"0629","Luz M. Rivas","Democrat","California","CA","University of Southern California",1862402.75446585,4997365.11333426,16.3891442392995
"0629","Luz M. Rivas","Democrat","California","CA","Cedars-Sinai Medical Center",1467372.2382319,3937384.01322247,12.9128756964408
"0629","Luz M. Rivas","Democrat","California","CA","University of California-Irvine",498494.205464299,1337604.09536177,4.38674900808584
"0629","Luz M. Rivas","Democrat","California","CA","Children's Hospital of Los Angeles",494224.262186811,1326146.60287275,4.34917350724394
"0630","Laura Friedman","Democrat","California","CA","University of California Los Angeles",9738322.65482358,26130735.5677563,85.6972393624475
"0630","Laura Friedman","Democrat","California","CA","University of Southern California",3926146.34725233,10534985.9145965,34.5500878558205
"0630","Laura Friedman","Democrat","California","CA","Cedars-Sinai Medical Center",3521181.19994567,9448347.32666822,30.9863945595219
"0630","Laura Friedman","Democrat","California","CA","Children's Hospital of Los Angeles",1377483.16318959,3696185.63300681,12.1218518360684
"0630","Laura Friedman","Democrat","California","CA","California Institute of Technology",1370818.07832838,3678301.28308144,12.0631990892897
"0631","Gilbert Ray Cisneros, Jr.","Democrat","California","CA","Beckman Research Institute",4860250.60653697,13041457.7431913,42.7702053375253
"0631","Gilbert Ray Cisneros, Jr.","Democrat","California","CA","University of California Los Angeles",2147230.67616084,5761640.78666481,18.8956299502154
"0631","Gilbert Ray Cisneros, Jr.","Democrat","California","CA","University of Southern California",1812067.54488569,4862301.19135225,15.9461943949941
"0631","Gilbert Ray Cisneros, Jr.","Democrat","California","CA","California Institute of Technology",1425445.94695416,3824883.65052677,12.5439243331966
"0631","Gilbert Ray Cisneros, Jr.","Democrat","California","CA","University of California-Irvine",996988.410928599,2675208.19072355,8.77349801617167
"0632","Brad Sherman","Democrat","California","CA","University of California Los Angeles",19464014.5409639,52227579.1308851,171.283327960482
"0632","Brad Sherman","Democrat","California","CA","Cedars-Sinai Medical Center",1845098.94877153,4950933.99917415,16.2368707491895
"0632","Brad Sherman","Democrat","California","CA","University of Southern California",1107374.61076348,2971406.28360415,9.7448965747186
"0632","Brad Sherman","Democrat","California","CA","Rand Corporation",762046.471045566,2044791.03137647,6.70600894520099
"0632","Brad Sherman","Democrat","California","CA","California Institute of Technology",363616.750540403,975688.883308027,3.19982740475555
"0633","Pete Aguilar","Democrat","California","CA","University of California Riverside",1035257.53188078,2777895.30794663,9.1102662805509
"0633","Pete Aguilar","Democrat","California","CA","University of Southern California",755028.143702371,2025958.8297301,6.64424766458086
"0633","Pete Aguilar","Democrat","California","CA","Beckman Research Institute",587220.894396842,1575683.45753514,5.16754387069221
"0633","Pete Aguilar","Democrat","California","CA","University of California-Irvine",498494.205464299,1337604.09536177,4.38674900808584
"0633","Pete Aguilar","Democrat","California","CA","Loma Linda University",497147.771927634,1333991.22485489,4.37490039296318
"0634","Jimmy Gomez","Democrat","California","CA","University of Southern California",10067041.9160316,27012784.3964014,88.5899688610782
"0634","Jimmy Gomez","Democrat","California","CA","University of California Los Angeles",5342815.15303551,14336317.9574071,47.0167733467125
"0634","Jimmy Gomez","Democrat","California","CA","Cedars-Sinai Medical Center",1831014.22397175,4913140.60986748,16.1129251709514
"0634","Jimmy Gomez","Democrat","California","CA","California Institute of Technology",1010615.56957708,2711773.79773874,8.89341701227834
"0634","Jimmy Gomez","Democrat","California","CA","Children's Hospital of Los Angeles",823985.383071592,2210991.04228953,7.25107137103001
"0635","Norma J. Torres","Democrat","California","CA","University of California-Irvine",2492471.0273215,6688020.47680887,21.9337450404292
"0635","Norma J. Torres","Democrat","California","CA","University of Southern California",1258380.23950395,3376598.04955017,11.0737461076348
"0635","Norma J. Torres","Democrat","California","CA","Beckman Research Institute",1108878.29087559,2975441.0921416,9.7581289597052
"0635","Norma J. Torres","Democrat","California","CA","University of California Los Angeles",682061.50889815,1830168.24988176,6.00214127830372
"0635","Norma J. Torres","Democrat","California","CA","University of California Riverside",326177.030592576,875227.288805103,2.87035786921467
"0636","Ted Lieu","Democrat","California","CA","University of California Los Angeles",26511983.4662447,71139317.7129967,233.305454502954
"0636","Ted Lieu","Democrat","California","CA","Cedars-Sinai Medical Center",1989787.48535112,5339175.18023361,17.5101298710898
"0636","Ted Lieu","Democrat","California","CA","Rand Corporation",1850295.94991088,4964879.05596997,16.2826043592157
"0636","Ted Lieu","Democrat","California","CA","University of Southern California",1610726.70656506,4322045.50342422,14.1743950177725
"0636","Ted Lieu","Democrat","California","CA","University of California-Irvine",498494.205464299,1337604.09536177,4.38674900808584
"0637","Sydney Kamlager-Dove","Democrat","California","CA","University of Southern California",17013300.8380934,45651605.6299183,149.717047375222
"0637","Sydney Kamlager-Dove","Democrat","California","CA","University of California Los Angeles",12782337.9074987,34298708.6829693,112.484573585988
"0637","Sydney Kamlager-Dove","Democrat","California","CA","Cedars-Sinai Medical Center",2504520.15530681,6720351.77125929,22.0397773666999
"0637","Sydney Kamlager-Dove","Democrat","California","CA","Rand Corporation",820944.236346353,2202830.76626288,7.22430927984791
"0637","Sydney Kamlager-Dove","Democrat","California","CA","Stanford University",724648.450616134,1944441.32873902,6.37690636542198
"0638","Linda T. Sánchez","Democrat","California","CA","University of Southern California",2315419.64068727,6212940.41117232,20.375692838048
"0638","Linda T. Sánchez","Democrat","California","CA","University of California Los Angeles",2197753.75089404,5897208.80517457,19.3402330078675
"0638","Linda T. Sánchez","Democrat","California","CA","University of California-Irvine",996988.410928599,2675208.19072355,8.77349801617167
"0638","Linda T. Sánchez","Democrat","California","CA","Beckman Research Institute",972050.121307394,2608291.54863827,8.55404106750507
"0638","Linda T. Sánchez","Democrat","California","CA","California Institute of Technology",491650.817632095,1319241.30700804,4.32652719516243
"0639","Mark Takano","Democrat","California","CA","University of California Riverside",3446131.23626069,9246966.57302782,30.3259548790941
"0639","Mark Takano","Democrat","California","CA","University of California-Irvine",1495482.6163929,4012812.28608532,13.1602470242575
"0639","Mark Takano","Democrat","California","CA","University of Southern California",604022.514961897,1620767.06378408,5.31539813166469
"0639","Mark Takano","Democrat","California","CA","University of California Los Angeles",366292.291815673,982868.134195761,3.22337216797792
"0639","Mark Takano","Democrat","California","CA","University of California, San Diego",229999.249502952,617154.491853599,2.02399339562598
"0640","Young Kim","Republican","California","CA","University of California-Irvine",2990965.2327858,8025624.57217065,26.320494048515
"0640","Young Kim","Republican","California","CA","University of California Los Angeles",846261.501781038,2270764.31003848,7.44710121567313
"0640","Young Kim","Republican","California","CA","University of Southern California",805363.353282529,2161022.75171211,7.08719750888625
"0640","Young Kim","Republican","California","CA","Beckman Research Institute",387679.813776556,1040257.03992611,3.41158236123369
"0640","Young Kim","Republican","California","CA","University of California, San Diego",340207.223223116,912874.352533448,2.99382356436342
"0641","Ken Calvert","Republican","California","CA","University of California-Irvine",996988.410928599,2675208.19072355,8.77349801617167
"0641","Ken Calvert","Republican","California","CA","University of California, San Diego",742705.909853282,1992894.71327725,6.53581200670888
"0641","Ken Calvert","Republican","California","CA","University of Southern California",654357.724542055,1755830.98576609,5.75834797597008
"0641","Ken Calvert","Republican","California","CA","University of California Riverside",638172.451159388,1712401.21722737,5.61591757020261
"0641","Ken Calvert","Republican","California","CA","University of California Los Angeles",341030.754449075,915084.124940881,3.00107063915186
"0642","Robert Garcia","Democrat","California","CA","University of Southern California",4026816.76641264,10805113.7585606,35.4359875444313
"0642","Robert Garcia","Democrat","California","CA","University of California Los Angeles",1679892.23487878,4507636.61544953,14.7830516669332
"0642","Robert Garcia","Democrat","California","CA","Cedars-Sinai Medical Center",426383.032575239,1144108.96719292,3.7521706866621
"0642","Robert Garcia","Democrat","California","CA","California State University Long Beach",337836.194203311,906512.19607837,2.97295850898914
"0642","Robert Garcia","Democrat","California","CA","Beckman Research Institute",290759.860332417,780192.779944585,2.55868677092527
"0643","Maxine Waters","Democrat","California","CA","University of California Los Angeles",7452153.52314645,19996282.7301896,65.5789510036888
"0643","Maxine Waters","Democrat","California","CA","University of Southern California",5536873.05381739,14857031.4180208,48.724482873593
"0643","Maxine Waters","Democrat","California","CA","Cedars-Sinai Medical Center",1149825.71547317,3085314.87249021,10.1184662961639
"0643","Maxine Waters","Democrat","California","CA","University of California-Irvine",498494.205464299,1337604.09536177,4.38674900808584
"0643","Maxine Waters","Democrat","California","CA","Rand Corporation",473296.401160683,1269991.10034361,4.16500833021401
"0644","Nanette Diaz Barragan","Democrat","California","CA","University of Southern California",3724805.5089317,9994730.22666851,32.7782884785989
"0644","Nanette Diaz Barragan","Democrat","California","CA","University of California Los Angeles",2627199.88612621,7049536.96250753,23.1193589979106
"0644","Nanette Diaz Barragan","Democrat","California","CA","Lundquist Institute for Biomedical Innovation at Harbor-Ucla Medical Center",792908.216477599,2127602.01819917,6.97759230500287
"0644","Nanette Diaz Barragan","Democrat","California","CA","Cedars-Sinai Medical Center",559547.703409548,1501428.28427419,4.92401979000402
"0644","Nanette Diaz Barragan","Democrat","California","CA","Beckman Research Institute",202391.66748629,543075.366432015,1.78104667387935
"0645","Derek Tran","Democrat","California","CA","University of California Los Angeles",1288338.4056965,3456984.47199888,11.3373779701292
"0645","Derek Tran","Democrat","California","CA","University of Southern California",1006704.19160316,2701278.43964014,8.85899688610782
"0645","Derek Tran","Democrat","California","CA","University of California-Irvine",996988.410928599,2675208.19072355,8.77349801617167
"0645","Derek Tran","Democrat","California","CA","Beckman Research Institute",353472.771384507,948469.654050279,3.11056038818366
